t,phi,theta,psi,phi_b,theta_b,psi_b,tau_x,tau_y,tau_z
9.67,0.261492181362578,0,0,0.261492181362578,0,0,0.000214330246880932,-0,-0
9.68,0.261494479747709,0,0,0.261494479747709,0,0,0.000212726529462402,-0,-0
9.69,0.261496760878183,0,0,0.261496760878183,0,0,0.000211134856283629,-0,-0
9.7,0.261499024885477,0,0,0.261499024885477,0,0,0.000209555135467295,-0,-0
9.71,0.261501271900325,0,0,0.261501271900325,0,0,0.000207987275654301,-0,-0
9.72,0.261503502052713,0,0,0.261503502052713,0,0,0.000206431186002595,-0,-0
9.73,0.261505715471885,0,0,0.261505715471885,0,0,0.000204886776188348,-0,-0
9.74,0.26150791228634,0,0,0.26150791228634,0,0,0.000203353956403331,-0,-0
9.75,0.261510092623831,0,0,0.261510092623831,0,0,0.00020183263735956,-0,-0
9.76,0.261512256611366,0,0,0.261512256611366,0,0,0.000200322730283497,-0,-0
9.77,0.261514404375209,0,0,0.261514404375209,0,0,0.000198824146921848,-0,-0
9.78,0.261516536040878,0,0,0.261516536040878,0,0,0.000197336799536634,-0,-0
9.79,0.261518651733148,0,0,0.261518651733148,0,0,0.000195860600908087,-0,-0
9.8,0.261520751576048,0,0,0.261520751576048,0,0,0.000194395464333789,-0,-0
9.81,0.261522835692862,0,0,0.261522835692862,0,0,0.000192941303628952,-0,-0
9.82,0.26152490420613,0,0,0.26152490420613,0,0,0.000191498033125843,-0,-0
9.83,0.261526957237644,0,0,0.261526957237644,0,0,0.000190065567674658,-0,-0
9.84,0.261528994908457,0,0,0.261528994908457,0,0,0.000188643822642353,-0,-0
9.85,0.261531017338871,0,0,0.261531017338871,0,0,0.0001872327139141,-0,-0
9.86,0.261533024648447,0,0,0.261533024648447,0,0,0.000185832157892123,-0,-0
9.87,0.261535016956,0,0,0.261535016956,0,0,0.000184442071495707,-0,-0
9.88,0.2615369943796,0,0,0.2615369943796,0,0,0.000183062372162638,-0,-0
9.89,0.261538957036572,0,0,0.261538957036572,0,0,0.000181692977846881,-0,-0
9.9,0.261540905043497,0,0,0.261540905043497,0,0,0.000180333807020626,-0,-0
9.91,0.26154283851621,0,0,0.26154283851621,0,0,0.000178984778672817,-0,-0
9.92,0.261544757569802,0,0,0.261544757569802,0,0,0.000177645812310621,-0,-0
9.93,0.261546662318619,0,0,0.261546662318619,0,0,0.000176316827958255,-0,-0
9.94,0.261548552876261,0,0,0.261548552876261,0,0,0.000174997746157573,-0,-0
9.95,0.261550429355585,0,0,0.261550429355585,0,0,0.000173688487967481,-0,-0
9.96,0.261552291868702,0,0,0.261552291868702,0,0,0.000172388974964523,-0,-0
9.97,0.261554140526978,0,0,0.261554140526978,0,0,0.000171099129243163,-0,-0
9.98,0.261555975441035,0,0,0.261555975441035,0,0,0.000169818873414051,-0,-0
9.99,0.261557796720749,0,0,0.261557796720749,0,0,0.000168548130606344,-0,-0
10,0.261559604475253,0,0,0.261559604475253,0,0,0.000167286824466253,-0,-0
