t,phi,theta,psi,phi_b,theta_b,psi_b,tau_x,tau_y,tau_z
9.55,0.261746045210405,0,0,0.261746045210405,0,0,4.1155593730029e-06,-0,-0
9.56,0.261746565124844,0,0,0.261746565124844,0,0,4.07440536879025e-06,-0,-0
9.57,0.261747079975804,0,0,0.261747079975804,0,0,4.03366953931382e-06,-0,-0
9.58,0.261747589810761,0,0,0.261747589810761,0,0,3.99334776339711e-06,-0,-0
9.59,0.261748094676877,0,0,0.261748094676877,0,0,3.95343594525522e-06,-0,-0
9.6,0.261748594621002,0,0,0.261748594621002,0,0,3.91393001587624e-06,-0,-0
9.61,0.261749089689667,0,0,0.261749089689667,0,0,3.87482593163988e-06,-0,-0
9.62,0.261749579929092,0,0,0.261749579929092,0,0,3.83611967500808e-06,-0,-0
9.63,0.261750065385182,0,0,0.261750065385181,0,0,3.79780725728938e-06,-0,-0
9.64,0.261750546103524,0,0,0.261750546103524,0,0,3.75988471172721e-06,-0,-0
9.65,0.261751022129395,0,0,0.261751022129395,0,0,3.72234810075845e-06,-0,-0
9.66,0.261751493507754,0,0,0.261751493507754,0,0,3.68519351255588e-06,-0,-0
9.67,0.261751960283248,0,0,0.261751960283248,0,0,3.64841706068409e-06,-0,-0
9.68,0.261752422500207,0,0,0.261752422500207,0,0,3.6120148854806e-06,-0,-0
9.69,0.261752880202648,0,0,0.261752880202648,0,0,3.57598315336527e-06,-0,-0
9.7,0.261753333434273,0,0,0.261753333434273,0,0,3.540318056495e-06,-0,-0
9.71,0.26175378223847,0,0,0.26175378223847,0,0,3.50501581414557e-06,-0,-0
9.72,0.26175422665831,0,0,0.26175422665831,0,0,3.47007267098294e-06,-0,-0
9.73,0.261754666736552,0,0,0.261754666736552,0,0,3.4354848977567e-06,-0,-0
9.74,0.26175510251564,0,0,0.26175510251564,0,0,3.40124879233471e-06,-0,-0
9.75,0.261755534037703,0,0,0.261755534037703,0,0,3.36736067832157e-06,-0,-0
9.76,0.261755961344554,0,0,0.261755961344554,0,0,3.33381690505879e-06,-0,-0
9.77,0.261756384477694,0,0,0.261756384477694,0,0,3.30061384866116e-06,-0,-0
9.78,0.261756803478308,0,0,0.261756803478308,0,0,3.26774791098021e-06,-0,-0
9.79,0.261757218387266,0,0,0.261757218387266,0,0,3.23521552029549e-06,-0,-0
9.8,0.261757629245124,0,0,0.261757629245124,0,0,3.20301313165978e-06,-0,-0
9.81,0.261758036092123,0,0,0.261758036092123,0,0,3.17113722413445e-06,-0,-0
9.82,0.261758438968191,0,0,0.261758438968191,0,0,3.13958430631897e-06,-0,-0
9.83,0.26175883791294,0,0,0.26175883791294,0,0,3.10835091047644e-06,-0,-0
9.84,0.261759232965666,0,0,0.261759232965666,0,0,3.07743359598863e-06,-0,-0
9.85,0.261759624165353,0,0,0.261759624165353,0,0,3.04682894762879e-06,-0,-0
9.86,0.261760011550669,0,0,0.261760011550669,0,0,3.01653357763431e-06,-0,-0
9.87,0.261760395159968,0,0,0.261760395159968,0,0,2.98654412432455e-06,-0,-0
9.88,0.261760775031289,0,0,0.261760775031289,0,0,2.95685725002951e-06,-0,-0
9.89,0.261761151202357,0,0,0.261761151202357,0,0,2.92746964626863e-06,-0,-0
9.9,0.261761523710582,0,0,0.261761523710582,0,0,2.89837802891835e-06,-0,-0
9.91,0.261761892593058,0,0,0.261761892593058,0,0,2.86957913993633e-06,-0,-0
9.92,0.261762257886567,0,0,0.261762257886567,0,0,2.84106974978124e-06,-0,-0
9.93,0.261762619627575,0,0,0.261762619627575,0,0,2.81284665222997e-06,-0,-0
9.94,0.261762977852234,0,0,0.261762977852234,0,0,2.78490666748746e-06,-0,-0
9.95,0.261763332596379,0,0,0.261763332596379,0,0,2.75724664425926e-06,-0,-0
9.96,0.261763683895534,0,0,0.261763683895534,0,0,2.72986345526045e-06,-0,-0
9.97,0.261764031784907,0,0,0.261764031784907,0,0,2.70275400066956e-06,-0,-0
9.98,0.26176437629939,0,0,0.26176437629939,0,0,2.67591520605737e-06,-0,-0
9.99,0.261764717473563,0,0,0.261764717473563,0,0,2.64934402342205e-06,-0,-0
10,0.261765055341688,0,0,0.261765055341688,0,0,2.62303743153529e-06,-0,-0
