TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y
925450020,0.2839471995830536,-0.165823295712471,6.238356113433838,-0.11955263465642929,0.09336740523576736,-0.11921694129705429,0.006302454508841038,-0.19313324987888336,0.02333604171872139,0.3934447467327118,197.10313415527344,10.20871639251709,0.06740370392799377
925460033,0.3077496886253357,-0.8245737552642822,6.213896751403809,-0.12218008190393448,0.09942804276943207,-0.1244550347328186,0.01838497631251812,-0.193045973777771,0.023134713992476463,0.3934447467327118,197.10313415527344,10.219346046447754,0.18284647166728973
925470024,0.009379754774272442,-0.5465761423110962,6.090133190155029,-0.12256868183612823,0.10374414175748825,-0.1251358836889267,0.025947069749236107,-0.19303107261657715,0.02296920120716095,0.3934447467327118,197.10313415527344,10.22048568725586,0.2450830638408661
925480353,-0.3012993633747101,-0.08979519456624985,5.932880401611328,-0.12013894319534302,0.1042313501238823,-0.12136435508728027,0.02670333720743656,-0.19314290583133698,0.022946776822209358,0.3934447467327118,197.10313415527344,10.21519660949707,0.2508030831813812
925490348,-0.23342281579971313,-0.0793519839644432,5.9380717277526855,-0.11818396300077438,0.10461791604757309,-0.11866072565317154,0.02723793499171734,-0.19325175881385803,0.022925252094864845,0.3934447467327118,197.10313415527344,10.212135314941406,0.2547060549259186
925499952,0.08167865872383118,-0.03327791020274162,6.012936115264893,-0.11944616585969925,0.1045062392950058,-0.12023860961198807,0.02709832601249218,-0.1931687444448471,0.022932596504688263,0.3934447467327118,197.10313415527344,10.213428497314453,0.25371530652046204
925509944,0.1129126101732254,0.12296117097139359,6.070452690124512,-0.12110836803913116,0.10257530957460403,-0.12209932506084442,0.024936791509389877,-0.19303864240646362,0.02308373898267746,0.3934447467327118,197.10313415527344,10.214197158813477,0.23848512768745422
925519998,0.287954717874527,-0.22343343496322632,6.125500202178955,-0.12494921684265137,0.10471977293491364,-0.12595129013061523,0.027087459340691566,-0.19268539547920227,0.02288651280105114,0.3934447467327118,197.10313415527344,10.214117050170898,0.2531225383281708
925530339,0.3635849058628082,-0.5636234283447266,6.096346855163574,-0.12992581725120544,0.1113259568810463,-0.13036830723285675,0.03295082598924637,-0.1921466588973999,0.02217135764658451,0.3934447467327118,197.10313415527344,10.211822509765625,0.28777363896369934
925540966,0.1790599822998047,-0.349104106426239,5.918784141540527,-0.13253898918628693,0.11519966274499893,-0.1324377804994583,0.03601856157183647,-0.1918223798274994,0.02169065922498703,0.3934447467327118,197.10313415527344,10.20974063873291,0.30303677916526794
925550042,-0.14673830568790436,-0.1776735633611679,5.83989953994751,-0.1305534988641739,0.1166984811425209,-0.1310412436723709,0.037072788923978806,-0.19210204482078552,0.021479539573192596,0.3934447467327118,197.10313415527344,10.211986541748047,0.3076014220714569
925560066,-0.18298889696598053,0.21256135404109955,5.9145917892456055,-0.12796050310134888,0.11237118393182755,-0.12943214178085327,0.034387439489364624,-0.19251306354999542,0.022165466099977493,0.3934447467327118,197.10313415527344,10.215839385986328,0.2969716489315033
925569915,-0.011406461708247662,0.4654572904109955,6.016927242279053,-0.12796494364738464,0.10403246432542801,-0.12943458557128906,0.029802342876791954,-0.19251228868961334,0.023626413196325302,0.3934447467327118,197.10313415527344,10.215831756591797,0.27900394797325134
