TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,PRX,PRY,PRZ,ERR,EST_FREQ,CORR
185412330,0.7234206795692444,0.13403135538101196,5.597393035888672,-0.09850675612688065,-0.036399148404598236,-0.1890871524810791,0.0007151556783355772,0.0862765833735466,-0.03353966772556305,0.18907561898231506,0.0028336569666862488,2.3195042610168457,-1.5335437637986615e-05,0.5793974995613098,0.0005026533035561442
185421776,0.4497152268886566,-0.30336031317710876,5.280932426452637,-0.10262546688318253,-0.031672053039073944,-0.18694725632667542,-0.0017408279236406088,0.08866066485643387,-0.03627591207623482,0.18942572176456451,-0.004622694104909897,2.3759982585906982,-6.069830124033615e-05,0.5793902277946472,0.0005026533035561442
185431893,0.8611930012702942,-0.4031907021999359,5.041420936584473,-0.11286012083292007,-0.02566295675933361,-0.18090514838695526,-0.0052883499301970005,0.09489946067333221,-0.03993891179561615,0.19926010072231293,-0.014548415318131447,2.424934148788452,-7.692566578043625e-05,0.5793876051902771,0.0005026533035561442
185441727,0.6801550388336182,0.1745661348104477,5.2106828689575195,-0.1200258731842041,-0.028445135802030563,-0.17613528668880463,-0.0034364033490419388,0.09950961917638779,-0.038148969411849976,0.20456922054290771,-0.010085111483931541,2.478273391723633,-0.0001289269857807085,0.5793792605400085,0.0005026533035561442
185451712,0.821345865726471,0.648984432220459,5.469427585601807,-0.12892578542232513,-0.03785459324717522,-0.16949462890625,0.003584448480978608,0.10556703805923462,-0.03174475207924843,0.2134331464767456,0.006267540156841278,2.538287401199341,-0.0001927300327224657,0.5793690085411072,0.0005026533035561442
185462064,1.0165433883666992,0.46622949838638306,6.167015552520752,-0.1401074379682541,-0.044200796633958817,-0.16008390486240387,0.008925550617277622,0.1136864498257637,-0.02713654190301895,0.2266474962234497,0.017920229583978653,2.61497163772583,-1.312261611019494e-05,0.5793978571891785,0.0005026533035561442
185471722,1.3421430587768555,0.2843763828277588,6.569253921508789,-0.15506595373153687,-0.047754429280757904,-0.1462295949459076,0.012216861359775066,0.12516750395298004,-0.024409035220742226,0.2494887113571167,0.02479899488389492,2.704622983932495,-4.00452918256633e-05,0.5793935060501099,0.0005026533035561442
185482353,0.97208172082901,0.3512525260448456,6.643599510192871,-0.1644005924463272,-0.051930028945207596,-0.13653254508972168,0.016554582864046097,0.13285939395427704,-0.020968275144696236,0.2614644169807434,0.033376745879650116,2.7939467430114746,0.0003283896658103913,0.5794527530670166,0.0005026533035561442
185491689,0.9910826086997986,0.3921646773815155,6.500150680541992,-0.1734328418970108,-0.05633610486984253,-0.12623578310012817,0.021577510982751846,0.14077073335647583,-0.017108997330069542,0.275127649307251,0.04291043430566788,2.8815293312072754,0.0002645866188686341,0.5794425010681152,0.0005026533035561442
185501740,0.7065240740776062,-0.10636425763368607,6.223309516906738,-0.17855823040008545,-0.05458548665046692,-0.11975746601819992,0.019364789128303528,0.1455923169851303,-0.018755853176116943,0.2805901765823364,0.039117056876420975,2.960573196411133,0.0002918780955951661,0.5794469118118286,0.0005026533035561442
185511882,0.9837785959243774,-0.37648048996925354,5.630105018615723,-0.1864425092935562,-0.04996581748127937,-0.10870078206062317,0.01288630347698927,0.1535908728837967,-0.023442476987838745,0.29350996017456055,0.027971267700195312,3.023524045944214,0.00022807503410149366,0.5794366598129272,0.0005026533035561442
185521803,0.6690642237663269,0.03956150636076927,5.214386463165283,-0.1904454082250595,-0.05008941888809204,-0.10246258229017258,0.013078928925096989,0.15799054503440857,-0.023306621238589287,0.2978420853614807,0.02809874899685383,3.0749716758728027,0.00015763351984787732,0.5794253349304199,0.0005026533035561442
185531880,0.49141648411750793,0.4707168638706207,4.651285648345947,-0.19240973889827728,-0.054446347057819366,-0.09905172139406204,0.0206442978233099,0.16034221649169922,-0.018090568482875824,0.29725921154022217,0.0400712713599205,3.110657215118408,8.719199831830338e-05,0.5794140100479126,0.0005026533035561442
185541723,0.623685896396637,0.3486792743206024,4.668766975402832,-0.19545724987983704,-0.05727516487240791,-0.09313353151082993,0.026137789711356163,0.16434085369110107,-0.014378882013261318,0.3003726601600647,0.0485675185918808,3.146584987640381,9.604328806744888e-05,0.5794154405593872,0.0005026533035561442
185551701,1.100879192352295,0.24055849015712738,4.808156967163086,-0.2022850215435028,-0.058900803327560425,-0.07822871953248978,0.02968650683760643,0.1742313951253891,-0.01202402263879776,0.317013144493103,0.05392619967460632,3.186192035675049,6.7927853706351016e-06,0.5794010758399963,0.0005026533035561442
185561941,0.8049007654190063,0.3590187728404999,4.861946105957031,-0.20610962808132172,-0.06126387044787407,-0.06878043711185455,0.035524215549230576,0.1804014891386032,-0.008211770094931126,0.32515832781791687,0.06260530650615692,3.227043390274048,-1.976108251255937e-05,0.5793967843055725,0.0005026533035561442
185571726,0.8600068092346191,0.25198617577552795,5.017070293426514,-0.20989711582660675,-0.06259031593799591,-0.05809802934527397,0.03926538676023483,0.1872793287038803,-0.0058030253276228905,0.33489739894866943,0.0680834949016571,3.2720699310302734,-3.4513235732447356e-05,0.5793944001197815,0.0005026533035561442
185581925,0.6935530304908752,-0.08168168365955353,5.118722438812256,-0.21217361092567444,-0.061655398458242416,-0.050682030618190765,0.0362197570502758,0.19199487566947937,-0.007739625871181488,0.33971619606018066,0.06363330781459808,3.319711208343506,-7.471284334314987e-05,0.5793879628181458,0.0005026533035561442
185591701,0.8282268047332764,-0.2597244381904602,5.069169998168945,-0.21487754583358765,-0.05988822504878044,-0.04034969583153725,0.02946700155735016,0.19849348068237305,-0.011986825615167618,0.3485386371612549,0.05377848818898201,3.3654394149780273,-0.0001451543503208086,0.5793766379356384,0.0005026533035561442
185601776,0.5756949186325073,-0.08032125234603882,5.348110675811768,-0.21596774458885193,-0.059263039380311966,-0.03535875305533409,0.02660488523542881,0.2016030102968216,-0.013770021498203278,0.3496994376182556,0.049278564751148224,3.419116497039795,-0.00013630306057166308,0.579378068447113,0.0005026533035561442
185612373,0.3720005452632904,0.1978592723608017,5.462289333343506,-0.216077521443367,-0.05983057990670204,-0.0347239188849926,0.029886923730373383,0.20199505984783173,-0.01174318790435791,0.34401726722717285,0.053188107907772064,3.4753036499023438,0.0001897194451885298,0.5794304609298706,0.0005026533035561442
185621796,0.29508867859840393,0.5280342102050781,5.964229583740234,-0.21594466269016266,-0.06128606200218201,-0.035693440586328506,0.04050765186548233,0.20139996707439423,-0.005224139895290136,0.3371407687664032,0.06736995279788971,3.547389030456543,0.00021184766956139356,0.5794340372085571,0.0005026533035561442
185631868,0.7785289287567139,0.5878271460533142,6.213939666748047,-0.2169463336467743,-0.062451474368572235,-0.025509266182780266,0.05235658586025238,0.2076158970594406,0.0020078725647181273,0.3448552191257477,0.0832628607749939,3.6260008811950684,0.0001598463422851637,0.5794256925582886,0.0005026533035561442
185641728,0.5292685627937317,0.22118711471557617,5.82009744644165,-0.21721436083316803,-0.06264573335647583,-0.021101953461766243,0.055550865828990936,0.21029381453990936,0.00394873833283782,0.34463655948638916,0.08737177401781082,3.69120192527771,8.940482075558975e-05,0.5794143676757812,0.0005026533035561442
185651716,0.6176884770393372,-0.011212954297661781,5.319240570068359,-0.21737314760684967,-0.06258988380432129,-0.014553257264196873,0.053247589617967606,0.21425923705101013,0.0025540394708514214,0.34726613759994507,0.08389873057603836,3.73934006690979,3.0765026167500764e-05,0.579404890537262,0.0005026533035561442
185661991,0.4328176975250244,-0.08332807570695877,5.143832206726074,-0.2173480987548828,-0.06263533234596252,-0.012372617609798908,0.04929177090525627,0.21557651460170746,0.00016440922627225518,0.3438848853111267,0.07800176739692688,3.780794858932495,1.5644076484022662e-05,0.579402506351471,0.0005026533035561442
185671739,0.46828383207321167,-0.11569920927286148,5.035979747772217,-0.21720215678215027,-0.06285057216882706,-0.009235714562237263,0.04466557130217552,0.21746879816055298,-0.0026262691244482994,0.3416983485221863,0.070984847843647,3.817692756652832,-5.479744140757248e-05,0.5793911814689636,0.0005026533035561442
185682352,0.5968102812767029,-0.19570495188236237,5.704861640930176,-0.21666575968265533,-0.06339383870363235,-0.00287590641528368,0.03822435811161995,0.22130358219146729,-0.006510136649012566,0.34319376945495605,0.06115788221359253,3.8754489421844482,0.0003269144508522004,0.5794525146484375,0.0005026533035561442
185691695,0.6177231073379517,0.0011475152568891644,6.230731010437012,-0.21588203310966492,-0.0635586827993393,0.003946540877223015,0.03678936883807182,0.2254192978143692,-0.007375811692327261,0.3466619551181793,0.058160822838544846,3.9503068923950195,0.0003121623012702912,0.5794501304626465,0.0005026533035561442
185701714,0.4042453169822693,0.5242178440093994,6.5521955490112305,-0.2156490534543991,-0.06186199188232422,0.005515091586858034,0.04821265861392021,0.22636686265468597,-0.0004749310901388526,0.3422502875328064,0.07272638380527496,4.034148693084717,0.00030257340404205024,0.5794486403465271,0.0005026533035561442
185711888,0.7154945135116577,0.7056493759155273,6.819658279418945,-0.2139539122581482,-0.05903337150812149,0.01483250968158245,0.06376025825738907,0.23200848698616028,0.008939018473029137,0.3485260009765625,0.09330392628908157,4.125438213348389,0.00021332288451958448,0.5794342756271362,0.0005026533035561442
185721894,0.4880741536617279,0.15397615730762482,6.40473747253418,-0.21318134665489197,-0.058708418160676956,0.01842276006937027,0.06527037918567657,0.2341892570257187,0.009856290183961391,0.3469591438770294,0.09461214393377304,4.200543403625488,0.00016132155724335462,0.5794259309768677,0.0006639748462475836
185731863,0.5298997163772583,-0.1039547547698021,5.813475131988525,-0.212025448679924,-0.05991334840655327,0.023079289123415947,0.06041630730032921,0.23702910542488098,0.006895963568240404,0.3468495011329651,0.08686097711324692,4.253218173980713,0.00014656940766144544,0.5794235467910767,0.0006639748462475836
185741725,0.39152318239212036,-0.1566343456506729,5.4156036376953125,-0.21167080104351044,-0.06158573180437088,0.024339310824871063,0.0544746108353138,0.23780132830142975,0.003254503943026066,0.34192001819610596,0.07727180421352386,4.2902302742004395,9.309285815106705e-05,0.579414963722229,0.0006639748462475836
185751673,0.21792837977409363,-0.17409782111644745,4.9707865715026855,-0.21257199347019196,-0.06350891292095184,0.021476831287145615,0.04836595058441162,0.23603685200214386,-0.0005109728081151843,0.33095836639404297,0.06711333245038986,4.3099493980407715,3.445306356297806e-05,0.5794054865837097,0.0006639748462475836
185761889,0.3746204972267151,-0.27909326553344727,5.32129430770874,-0.21214255690574646,-0.06642833352088928,0.022709375247359276,0.03998677060008049,0.23680168390274048,-0.005710493307560682,0.3257257342338562,0.05330721661448479,4.340658187866211,-2.934998155978974e-05,0.5793952345848083,0.0006639748462475836
