TimeUS,DPE,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
215729298,0.06580207496881485,0.06580207496881485,0.06580207496881485,-0.01052222028374672,-0.01052222028374672,-0.01052222028374672,0.0,-2.642553271811469e-15,-4.01699191894837e-15
215829315,0.0658266693353653,0.0658266693353653,0.0658266693353653,-0.009948725812137127,-0.009948725812137127,-0.009948725812137127,0.0,-1.4213090035149808e-15,-4.017945678046978e-15
215929288,0.06588306277990341,0.06588306277990341,0.06588306277990341,-0.009474840946495533,-0.009474840946495533,-0.009474840946495533,0.0,-7.644574522319323e-16,-4.018945600441212e-15
216029293,0.06591808795928955,0.06591808795928955,0.06591808795928955,-0.009431887418031693,-0.009431887418031693,-0.009431887418031693,0.0,-4.111641921573407e-16,-4.01993324085771e-15
216129388,0.06598556041717529,0.06598556041717529,0.06598556041717529,-0.010492473840713501,-0.010492473840713501,-0.010492473840713501,0.0,-2.2114783526190542e-16,-4.020822625452327e-15
216229357,0.06602471321821213,0.06602471321821213,0.06602471321821213,-0.01103957463055849,-0.01103957463055849,-0.01103957463055849,0.0,-1.1894530306734457e-16,-4.021877181471659e-15
216329269,0.06609250605106354,0.06609250605106354,0.06609250605106354,-0.010612539947032928,-0.010612539947032928,-0.010612539947032928,0.0,-6.397526030559443e-17,-4.023004158807981e-15
216429328,0.06615571677684784,0.06615571677684784,0.06615571677684784,-0.009852135553956032,-0.009852135553956032,-0.009852135553956032,0.0,-3.4409376758336066e-17,-4.023977399664376e-15
216529281,0.0662611722946167,0.0662611722946167,0.0662611722946167,-0.008897515945136547,-0.008897515945136547,-0.008897515945136547,0.0,-1.8506894002091888e-17,-4.025155622494007e-15
216629371,0.06636043637990952,0.06636043637990952,0.06636043637990952,-0.009184618480503559,-0.009184618480503559,-0.009184618480503559,0.0,-9.954195538512079e-18,-4.026486311254143e-15
216729269,0.06648305803537369,0.06648305803537369,0.06648305803537369,-0.009143714793026447,-0.009143714793026447,-0.009143714793026447,0.0,-5.35390666241477e-18,-4.02696700245171e-15
216829339,0.06655500829219818,0.06655500829219818,0.06655500829219818,-0.008483370766043663,-0.008483370766043663,-0.008483370766043663,0.0,-2.8796220938599213e-18,-4.027933890561001e-15
216929264,0.06663433462381363,0.06663433462381363,0.06663433462381363,-0.008572809398174286,-0.008572809398174286,-0.008572809398174286,0.0,-1.5488178386303878e-18,-4.029171829213413e-15
217029311,0.06650389730930328,0.06650389730930328,0.06650389730930328,-0.012236128561198711,-0.012236128561198711,-0.012236128561198711,0.0,-8.330383437596102e-19,-4.031014972906638e-15
217129285,0.06636107712984085,0.06636107712984085,0.06636107712984085,-0.012193851172924042,-0.012193851172924042,-0.012193851172924042,0.0,-4.480532355348872e-19,-4.035448766869041e-15
217229378,0.06720957159996033,0.06720957159996033,0.06790004670619965,0.009247764945030212,0.006485864520072937,0.00778921227902174,-0.002311941236257553,-0.04084986075758934,-0.01617380604147911
217329370,0.06812287867069244,0.06812287867069244,0.07050316780805588,0.009019365534186363,-0.0005017822841182351,0.017567409202456474,-0.002254841383546591,-0.1279759705066681,-0.06161448732018471
217429370,0.06901363283395767,0.06901363283395767,0.07412555813789368,0.008796608075499535,-0.011651086620986462,0.03453071787953377,-0.0021991520188748837,-0.3566894829273224,-0.1416579931974411
217529342,0.06988238543272018,0.06988238543272018,0.07884962111711502,0.008579349145293236,-0.02728958986699581,0.04769261181354523,-0.002144837286323309,-0.39455467462539673,-0.2435608059167862
217629425,0.07072968035936356,0.07072968035936356,0.08489596843719482,0.008367457427084446,-0.0482977032661438,0.07054827362298965,-0.0020918643567711115,-0.6556189060211182,-0.3613380491733551
